Portal,Título,Resumo,Data,URL
Joven Pan,Calorão ou chuva: veja a previsão do tempo para o réveillon no Brasil,"Para a última semana do ano no Sudeste, a previsão indica dias de sol entre nuvens, com pancadas de chuva à tarde",2025-12-27 11:01:09,https://jovempan.com.br/noticias/brasil/calorao-ou-chuva-veja-a-previsao-do-tempo-para-o-reveillon-no-brasil.html
Joven Pan,Inmet emite alerta para onda de calor e tempestades no Brasil; veja regiões afetadas,,2025-12-24 13:01:06,https://jovempan.com.br/noticias/brasil/inmet-emite-alerta-para-onda-de-calor-e-tempestades-no-brasil-veja-regioes-afetadas.html
Joven Pan,Veja quais regiões do Brasil devem registrar chuvas acima da média no verão,Previsão do Inmet indica maiores volumes no Norte e Sul e precipitação abaixo do histórico no Sudeste e Nordeste para a estação que começa neste domingo (21),2025-12-21 08:05:05,https://jovempan.com.br/noticias/brasil/veja-quais-regioes-do-brasil-devem-registrar-chuvas-acima-da-media-no-verao.html
Joven Pan,Verão começa neste domingo com previsão de calor e menos chuva,"Estação começa às 12h03, sem El Niño ou La Niña, mas sob influência de alta pressão",2025-12-21 07:00:00,https://jovempan.com.br/noticias/brasil/verao-comeca-neste-domingo-com-previsao-de-calor-e-menos-chuva.html
Joven Pan,Chuvas em SP já causaram oito mortes desde o início de dezembro,Defesa Civil localiza corpo de desaparecido em Guarulhos e alerta para instabilidade no tempo e risco de novos deslizamentos neste fim de semana,2025-12-20 12:01:08,https://jovempan.com.br/noticias/brasil/chuvas-em-sp-ja-causaram-oito-mortes-desde-o-inicio-de-dezembro.html
Joven Pan,Rio de Janeiro amanhece alagado; Castro aciona Comitê de Chuvas,"Defesa Civil emitiu um alerta para o estado até a tarde desta quarta, com previsão de ventos moderados e fortes",2025-12-17 12:02:02,https://jovempan.com.br/noticias/brasil/rio-de-janeiro-amanhece-alagado-castro-aciona-comite-de-chuvas.html
Joven Pan,Chuva em São Paulo provoca cancelamentos e lota Aeroporto de Congonhas,Chuva e ventos causaram transtornos na noite de terça-feira; passageiros foram orientados a checar voos antes de se dirigirem ao terminal,2025-12-17 11:04:07,https://jovempan.com.br/noticias/brasil/chuva-em-sao-paulo-provoca-cancelamentos-e-lota-aeroporto-de-congonhas.html
Joven Pan,Chuvas deixam mais de 46 mil imóveis sem energia em SP,Capital paulista concentra a maior parte dos desligamentos nesta quarta-feira (17); Ministério de Minas e Energia acionará a Aneel para iniciar processo de caducidade do contrato,2025-12-17 11:04:04,https://jovempan.com.br/noticias/brasil/chuvas-deixam-mais-de-46-mil-imoveis-sem-energia-em-sp.html
Joven Pan,São Paulo chega a 7 mortos devido às chuvas desde o início do mês,"Em Ilhabela, um morador morreu soterrado e outra vítima foi levada pela enxurrada; Operação Chuvas no estado vai até o dia 31 de março",2025-12-17 10:01:02,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-chega-a-7-mortos-devido-as-chuvas-desde-o-inicio-do-mes.html
Joven Pan,"Ciclone que causou apagão em SP foi ‘raro’ e não deve se repetir neste verão, dizem especialistas","Apesar de o fenômeno ser comum, a ocorrência dele durante o verão é improvável e meteorologistas afirmam  que os ventos em São Paulo foram históricos",2025-12-15 18:01:08,https://jovempan.com.br/noticias/brasil/ciclone-que-causou-apagao-em-sp-foi-raro-e-nao-deve-se-repetir-neste-verao-dizem-especialistas.html
Joven Pan,Paraná tem alerta de temporais e microexplosões nesta sexta-feira; São Paulo segue com calor e chuva,"Combinação de sistemas meteorológicos deve provocar chuvas acima de 100mm na região Sul; após ventos recordes, capital paulista não tem previsão de novos vendavais, mas deve registrar pancadas isoladas",2025-12-12 09:02:00,https://jovempan.com.br/noticias/brasil/parana-tem-alerta-de-temporais-e-microexplosoes-nesta-sexta-feira-sao-paulo-segue-com-calor-e-chuva.html
Joven Pan,689 mil imóveis seguem sem luz após passagem de ciclone em SP,Vendaval de quarta-feira (10) trouxe rajadas de 98 km/h e revive crise de apagões na concessão; empresa mobiliza 1.600 equipes para reconstrução da rede,2025-12-12 07:00:02,https://jovempan.com.br/noticias/brasil/830-mil-imoveis-seguem-sem-luz-apos-passagem-de-ciclone-em-sp.html
Joven Pan,"Grande SP tem 1,2 milhão de imóveis sem energia após passagem de ciclone","Capital paulista concentra mais de 1 milhão de clientes no escuro; ventos de quase 100 km/h derrubaram árvores, afetaram semáforos e levaram ao fechamento de parques municipais",2025-12-11 09:05:07,https://jovempan.com.br/noticias/brasil/grande-sp-tem-15-milhao-de-imoveis-sem-energia-apos-passagem-de-ciclone.html
Joven Pan,Ciclone extratropical se afasta e tempo volta a firmar no Sul e Sudeste nesta quinta-feira,"Após ventos de quase 100 km/h e centenas de voos cancelados, sistema avança para alto-mar; temperaturas sobem e chuvas fortes se concentram agora no Centro-Oeste e Norte",2025-12-11 08:01:01,https://jovempan.com.br/programas/jornal-da-manha/ciclone-extratropical-se-afasta-e-tempo-volta-a-firmar-no-sul-e-sudeste-nesta-quinta-feira.html
Joven Pan,Ciclone avança e traz mais chuva para SP,Autoridades locais estão em alerta máximo e recomendam que a população evite áreas de risco,2025-12-10 10:00:02,https://jovempan.com.br/programas/jornal-da-manha/ciclone-avanca-e-traz-mais-chuva-para-sp.html
Joven Pan,São Paulo bate recorde de congestionamento com greve de ônibus e chuva,Paralisação parcial inesperada de 15 empresas de ônibus pegou todo mundo de surpresa e afetou a vida de milhões de trabalhadores na volta para casa,2025-12-09 20:01:06,https://jovempan.com.br/noticias/brasil/sao-paulo-bate-recorde-de-congestionamento-com-greve-de-onibus-e-chuva.html
Joven Pan,Ventos de 90 km/h e granizo: ciclone extratropical ameaça novos estados,"Fenômeno climático, que atualmente se encontra na altura do Rio Grande do Sul, já causou estragos significativos na região",2025-12-09 10:02:00,https://jovempan.com.br/programas/jornal-da-manha/ventos-de-90-km-h-e-granizo-ciclone-extratropical-ameaca-novos-estados.html
Joven Pan,Defesa Civil de SP emite alerta de tempestades entre terça e quinta-feira,"O fenômeno é provocado pela formação de um ciclone extratropical na região Sul do país, que já influencia o tempo em São Paulo com queda de temperatura e garoa",2025-12-09 09:01:07,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sp-emite-alerta-de-tempestades-entre-terca-e-quinta-feira.html
Joven Pan,Tempestade deixa mais de 130 mil consumidores sem eletricidade na Grande SP,"As chuvas, com presença de pequenos pedaços de granizo, atingiram a região do Butantã por volta das 13h30, indo na direção de Pinheiros",2025-12-09 06:05:03,https://jovempan.com.br/noticias/brasil/tempestade-deixa-mais-de-130-mil-consumidores-sem-eletricidade-na-grande-sp.html
Joven Pan,Defesa Civil emite alerta severo de chuva em SP,Nas Zonas Leste e Sudeste pode haver chuvas de granizo e formação de alagamentos,2025-12-08 14:01:05,https://jovempan.com.br/noticias/brasil/defesa-civil-emite-alerta-severo-de-chuva-em-sp.html
Joven Pan,Verão climático: semana começa com calor e chuvas intensas no Sudeste,"Estação mais quente do ano começa só dia 21, mas termômetros já sobem em boa parte do país; em São Paulo, a máxima pode atingir 31ºC nesta segunda-feira (8)",2025-12-08 11:01:04,https://jovempan.com.br/programas/jornal-da-manha/verao-climatico-semana-comeca-com-calor-e-chuvas-intensas-no-sudeste.html
Joven Pan,Ciclone extratropical intenso ameaça Sul do país com rajadas superiores a 100 km/h,"Fenômeno atmosférico de baixa pressão provoca instabilidade climática também no Sudeste e Centro-Oeste, elevando riscos de tempestades e transtornos estruturais até quinta-feira (11)",2025-12-08 10:02:06,https://jovempan.com.br/noticias/brasil/ciclone-extratropical-intenso-ameaca-sul-do-pais-com-rajadas-superiores-a-100-km-h.html
Joven Pan,Tempestades atingem cinco Estados do país neste fim de semana,"Espírito Santo, Minas Gerais, Bahia, Goiás e Mato Grosso podem registrar mais de 100 milímetros ao longo do período de atuação do Fenômeno ZCAS",2025-12-05 11:00:07,https://jovempan.com.br/noticias/brasil/tempestades-atingem-cinco-estados-do-pais-neste-fim-de-semana.html
Joven Pan,Defesa Civil de SP alerta para chuvas intensas e rajadas de vento nesta terça-feira,Fenômeno que passa pela costa da região Sudeste favorecerá a formação de tempestades e queda de granizo em diversas partes do Estado,2025-11-25 10:04:09,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sp-alerta-para-chuvas-intensas-e-rajadas-de-vento-nesta-terca-feira.html
Joven Pan,Chuvas deixam mais de 100 desalojados em SC,Há previsão de formação de um ciclone extratropical no litoral do Paraná e Sudeste do Brasil,2025-11-24 19:05:03,https://jovempan.com.br/noticias/brasil/chuvas-deixam-mais-de-100-desalojados-em-sc.html
Joven Pan,São Paulo tem alerta laranja para tempestades nesta terça-feira,"Segundo CGE, há risco de inundações repentinas, queda de árvores, formação de alagamentos intransitáveis e até transbordamentos de córregos e rios, tanto na capital como em cidades vizinhas da Grande SP",2025-11-18 11:05:05,https://jovempan.com.br/noticias/brasil/sao-paulo-tem-alerta-laranja-para-tempestades-nesta-terca-feira.html
Joven Pan,São Paulo e outros 8 Estados têm alerta laranja para tempestades,"De acordo com o Inmet, são esperadas chuvas de até 100 mm/dia, ventos intensos de até 100 km/h e queda de granizo",2025-11-17 13:01:09,https://jovempan.com.br/noticias/brasil/sao-paulo-e-outros-8-estados-tem-alerta-laranja-para-tempestades.html
Joven Pan,Semana começa com possibilidade de chuvas fortes no Sul e Sudeste,A instabilidade é causada por uma frente fria que se desloca pelo país nos próximos dias,2025-11-17 09:00:05,https://jovempan.com.br/noticias/brasil/semana-comeca-com-possibilidade-de-chuvas-fortes-no-sul-e-sudeste.html
Joven Pan,Ciclone Extratropical traz tempestades e risco de tornados para três regiões do país,Fenômeno se aproxima da região e traz uma frente fria que deve impactar diversas áreas a partir da madrugada de sábado,2025-11-15 08:00:07,https://jovempan.com.br/programas/jornal-da-manha/ciclone-extratropical-traz-tempestades-e-risco-de-tornados-para-tres-regioes-do-pais.html
Joven Pan,Justiça britânica condena BHP por desastre de barragem de Mariana,"Mineradora informa que pretende recorrer da decisão e que continuará a se defender na ação; os pleitos dos atingidos serão analisados somente nas próximas etapas do julgamento, em 2028 ou 2029",2025-11-14 08:03:06,https://jovempan.com.br/noticias/brasil/justica-britanica-condena-bhp-por-desastre-de-barragem-de-mariana.html
Joven Pan,TCU diz que há 17 capitais sem preparo para recuperação de desastres climáticos,"Além disso, o relatório também indica que  24 estados possuem planos para redução do efeito estufa, mas apenas sete definiram metas concretas",2025-11-11 14:00:01,https://jovempan.com.br/noticias/brasil/tcu-diz-que-ha-17-capitais-sem-preparo-para-recuperacao-de-desastres-climaticos.html
Joven Pan,São Paulo registra calor antes de frente fria que trará chuvas,"A partir de quinta-feira (13), a expectativa é de pancadas chuvas mais fortes na cidade, principalmente entre o meio da tarde e o decorrer da noite",2025-11-11 13:03:03,https://jovempan.com.br/noticias/brasil/sao-paulo-registra-calor-antes-de-frente-fria-que-trara-chuvas.html
Joven Pan,Famílias atingidas por tempestade no Paraná vão receber até R$ 50 mil,"Segundo secretário estadual da Segurança Pública, Hudson Teixeira, valor total de R$ 50 milhões é do Fundo Estadual de Calamidade Pública (Fecap)",2025-11-10 13:02:09,https://jovempan.com.br/noticias/brasil/familias-atingidas-por-tempestade-no-parana-vao-receber-ate-r-50-mil.html
Joven Pan,Defesa Civil de SP encerra gabinete de crise montado para monitorar efeitos do ciclone extratropical,"De acordo com o órgão do estado, o fenômeno ‘já se afastou para o alto mar e não há mais risco de temporais severos’; até o momento, não há registro de vítimas",2025-11-09 09:04:08,https://jovempan.com.br/programas/jornal-da-manha/defesa-civil-de-sp-encerra-gabinete-de-crise-montado-para-monitorar-efeitos-do-ciclone-extratropical.html
Joven Pan,"Ciclone provoca ventos fortes, chuvas e quedas de árvores no Rio","Foram registradas 82 ocorrências envolvendo quedas de árvores pela cidade até as 17h, além de quedas de muro e poste",2025-11-08 21:00:05,https://jovempan.com.br/noticias/brasil/ciclone-provoca-ventos-fortes-chuvas-e-quedas-de-arvores-no-rio.html
Joven Pan,Sábado será de chuva fraca com possibilidade de ventania em SP,"Durante a noite, a temperatura cai, com mínima prevista de 16°C; Defesa Civil do Estado alerta para os riscos do ciclone extratropical, seguido por uma frente fria",2025-11-08 13:00:09,https://jovempan.com.br/noticias/brasil/sabado-sera-de-chuva-fraca-com-possibilidade-de-ventania-em-sp.html
Joven Pan,Enem é suspenso em Rio Bonito do Iguaçu após estragos causados por ciclone extratropical,"De acordo com o protocolo do Inep, todos os participantes afetados terão direito à reaplicação do exame em nova data, que será definida e informada após avaliação técnica das condições do município",2025-11-08 11:02:08,https://jovempan.com.br/noticias/brasil/enem-e-suspenso-em-rio-bonito-do-iguacu-apos-estragos-causados-por-ciclone-extratropical.html
Joven Pan,Seis pessoas morrem e mais de 400 ficam feridas após ciclone no Paraná,"Cerca de 10 mil pessoas foram impactadas pelos ventos; equipes da Defesa Civil, Corpo de Bombeiros, Polícia Militar e Secretaria de Saúde foram mobilizadas para o município de Rio Bonito do Iguaçu",2025-11-08 09:03:03,https://jovempan.com.br/noticias/brasil/cinco-pessoas-morrem-e-mais-de-400-ficam-feridas-apos-ciclone-no-parana.html
Joven Pan,Ciclone extratropical traz instabilidade para diversas regiões do Brasil,"Em algumas regiões dos estados de São Paulo, Rio de Janeiro e Minas Gerais, o sistema intensifica as instabilidades, com pancadas fortes e rajadas que podem ultrapassar 100 km/h",2025-11-08 07:00:00,https://jovempan.com.br/noticias/brasil/ciclone-extratropical-traz-instabilidade-para-diversas-regioes-do-brasil.html
Joven Pan,Ciclone extratropical coloca regiões do Brasil em alerta para temporal com ventos de até 100 km/h,"As áreas de maior risco incluem o norte do Rio Grande do Sul, o oeste de Santa Catarina e o sul do Paraná",2025-11-06 21:01:07,https://jovempan.com.br/noticias/brasil/ciclone-extratropical-coloca-regioes-do-brasil-em-alerta-para-temporal-com-ventos-de-ate-100-km-h.html
Joven Pan,Justiça vê omissão da prefeitura de São Paulo na prevenção de enchentes,"Segundo sentença do TJ-SP, a administração municipal tem apresentado deficiência grave e omissão continuada no enfrentamento dos problemas de drenagem urbana",2025-11-06 07:05:00,https://jovempan.com.br/noticias/brasil/justica-ve-omissao-da-prefeitura-de-sao-paulo-na-prevencao-de-enchentes.html
Joven Pan,Chuvas devem forçar ao menos cinco cidades de SP a decretarem situação de emergência,"Em Regente Feijó, um homem morreu e 58 pessoas ficaram feridas após o desabamento de uma estrutura metálica durante uma festa universitária no Aeropark Clube de Voo Desportivo",2025-11-03 12:02:01,https://jovempan.com.br/noticias/brasil/chuvas-devem-forcar-ao-menos-cinco-cidades-de-sp-a-decretar-situacao-de-emergencia.html
Joven Pan,São Paulo ainda tem mais de 45 mil imóveis sem luz devido às chuvas,"A tempestade que atingiu a cidade, na madrugada desta quarta-feira (29), causou alagamentos e queda de energia em várias regiões",2025-10-29 13:04:02,https://jovempan.com.br/noticias/brasil/sao-paulo-ainda-tem-mais-de-45-mil-imoveis-sem-luz-devido-as-chuvas.html
Joven Pan,São Paulo amanhece em estado de atenção para alagamentos em todas as regiões,"Segundo o CGE, há risco para rajadas de vento, pontos de alagamento intransitáveis e extravasamento de rios e córregos nesta quarta-feira (29)",2025-10-29 07:01:07,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-amanhece-em-estado-de-atencao-para-alagamentos-em-todas-as-regioes.html
Joven Pan,Operação contra o CV no RJ é sucesso ou tragédia para a segurança pública?,Ação é considerada a maior da história do Estado e mobiliza polícias civil e militar e ocorre em várias comunidades dominadas pela facção,2025-10-28 18:02:00,https://jovempan.com.br/noticias/brasil/operacao-contra-o-cv-no-rj-e-sucesso-ou-tragedia-para-a-seguranca-publica.html
