Portal,Título,Resumo,Data,URL
Joven Pan,São Sebastião decreta luto de sete dias e cancela Carnaval após tragédia causada pelas chuvas,Cidade litorânea foi fortemente atingida pelo fenômeno da natureza e decretou estado de calamidade no último domingo; 40 pessoas morreram,2023-02-20 15:05:06,https://jovempan.com.br/noticias/brasil/sao-sebastiao-decreta-luto-de-sete-dias-e-cancela-carnaval-apos-tragedia-causada-pelas-chuvas.html
Joven Pan,Cláudio Castro diz que cenário em Petrópolis é de guerra e que sirenes impediram tragédia maior,"Segundo o governador, o Sistema de Alerta e Alarme foi importante para evitar um número maior de óbitos; 78 pessoas morreram",2022-02-16 18:04:06,https://jovempan.com.br/noticias/brasil/claudio-castro-diz-que-cenario-em-petropolis-e-de-guerra-e-que-sirenes-impediram-tragedia-maior.html
Joven Pan,Chuvas causam mais 5 mortes em Minas Gerais; total de vítimas chega a 24,"De acordo com a Defesa Civil, mais de 3 mil pessoas estão desabrigadas; 341 cidades estão em estado de emergência",2022-01-12 15:00:03,https://jovempan.com.br/noticias/brasil/chuvas-causam-mais-5-mortes-em-minas-gerais-total-de-vitimas-chega-a-24.html
Joven Pan,Chuva forte causa transtornos na Grande São Paulo e interior do Estado,"Em Diadema, Corpo de Bombeiros teve que intervir para resgatar um motorista que ficou preso em seu veículo; deslizamento de terra em Guarulhos resultou em 32 pessoas desalojadas",2025-04-05 05:00:07,https://jovempan.com.br/noticias/brasil/chuva-forte-causa-transtornos-na-grande-sao-paulo-e-interior-do-estado.html
Joven Pan,"Mesmo com reforço de água, Cantareira vive seca de moderada a severa","A faixa de alerta começa quando o sistema opera abaixo de 40%; no fim de agosto, o volume útil total era de 57%, enquanto no fechamento de julho estava com 62%",2024-09-16 09:02:01,https://jovempan.com.br/noticias/brasil/mesmo-com-reforco-de-agua-cantareira-vive-seca-de-moderada-a-severa.html
Joven Pan,Chegada de frente fria deve derrubar temperaturas e causar chuvas pelo Brasil,"Próximos dias devem ser marcados por fortes chuvas e rajadas de vento em diversas regiões; no Sul, existe a possibilidade de geada e neve",2022-10-31 16:01:00,https://jovempan.com.br/noticias/brasil/chegada-de-frente-fria-deve-derrubar-temperaturas-e-causar-chuvas-pelo-brasil.html
Joven Pan,"Em 1 mês, São Paulo tem mais mortes por deslizamentos que em todo 2021",Investimento em prevenção pelo governo estadual foi menor do que a metade do previsto,2022-02-08 08:02:06,https://jovempan.com.br/programas/jornal-da-manha/em-1-mes-sao-paulo-tem-mais-mortes-por-deslizamentos-que-em-todo-2021.html
Joven Pan,"Por mais efetivo no combate às queimadas, Tarcísio paga extra para bombeiros de folga","Governador de São Paulo estuda medidas para ampliar frente de combate; nesta sexta-feira (13), ele se reúne com Marina Silva e Nídia Trindade",2024-09-13 10:02:00,https://jovempan.com.br/noticias/brasil/por-mais-efetivo-no-combate-a-queimadas-tarcisio-paga-extra-para-bombeiros-de-folga.html
Joven Pan,Defesa Civil de São Paulo alerta para chuvas intensas e risco de deslizamentos,"Previsão do tempo aponta que as regiões da Serra da Mantiqueira e do Vale do Ribeira, Itapeva, Baixada Santista e litoral norte serão as mais afetadas",2023-01-03 16:00:03,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sao-paulo-alerta-para-chuvas-intensas-e-risco-de-deslizamentos.html
G1,Homem usa ônibus para salvar mais de 100 cães de enchente no RS,Homem usa ônibus para salvar mais de 100 cães de enchente no RS - notícias em Rio Grande do Sul&nbsp;&nbsp;G1,2015-07-21 07:00:00,https://news.google.com/rss/articles/CBMixAFBVV95cUxPcnA1Y1dJZnZZS3E2OW12S040X3hDdTd4S2lTdkstU29mWnJ2dHFfSmc3WUVJZE1YZmtpb0ZoOFNFN2RfazhoR0ZDbURyNmRnMGUzUHdXaWlCeTRYaFlkeEVOSTJWQzRRVnM5Z01yV1dhbG9NLUZvdTNtRFh0SEpTVTJDN1RFcWNEN2h5alhENFNVaV9MRG9kZ09aREo5STNqNjlDYXA2RG56akhaQWt1bEhYV19MVVpBci1FaW5vUHp2V0t4?oc=5
G1,Enchente faz nova vítima em SP; sobe para 20 número de mortos no estado,Enchente faz nova vítima em SP; sobe para 20 número de mortos no estado - notícias em São Paulo&nbsp;&nbsp;G1,2016-03-12 08:00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxOZ0NMaHFUTl9PMkU0bWZMRGd1d0g2TjNILXRJTk1FcUZyempneHB5YWI4TUZmZDJlSVg2VEFPV1ZEVHpaR1N0OTBOYk1zSms0eGM3bDNtYmJVNGUycjNlVkx5ZXFLcTUyX0ZXWjZQU21uUEM5aUtsR1IwMUY0LXlTZWJ5QU1yY1I1emVEWWtyWS0wRUJRQ3B3X1dVTUJBM3d0Z3QwX0pnS196LXZGT29WTXBtWlRlSEl0Q1FVSFFGRQ?oc=5
Joven Pan,Novo ciclone deve atingir o Rio Grande do Sul; autoridades continuam buscas por desaparecidos,"Segundo a Metsul Meteorologia, precipitação prevista para o Estado pode causar novas cheias e transbordamentos em rios já afetados",2023-09-11 10:04:06,https://jovempan.com.br/noticias/brasil/novo-ciclone-deve-atingir-o-rio-grande-do-sul-autoridades-continuam-buscas-por-desaparecidos.html
Joven Pan,Bacia do Amazonas se recupera após pior seca em um século,"Nível do rio Negro subiu 17 centímetros nos últimos dias, interrompendo sequência de quedas que durou mais de 130 dias",2023-11-02 11:01:09,https://jovempan.com.br/noticias/brasil/bacia-do-amazonas-se-recupera-apos-pior-seca-em-um-seculo.html
Joven Pan,Corpo de criança é resgatado e número de mortos após chuvas em Minas Gerais sobe para 6,Menino foi o último dos quatro moradores de casa na cidade de Santa Maria de Itabira a ser retirado dos escombros; previsão é de que chuva continue no estado,2021-02-22 15:04:02,https://jovempan.com.br/noticias/brasil/corpo-de-crianca-e-resgatado-e-numero-de-mortos-apos-chuvas-em-minas-gerais-sobe-para-6.html
Joven Pan,Papa Francisco presta solidariedade às vítimas das chuvas no litoral norte de São Paulo,Vídeo em que o pontífice envia suas orações foi publicado nas redes sociais pela prefeitura de São Sebastião,2023-02-25 11:02:00,https://jovempan.com.br/noticias/brasil/papa-francisco-presta-solidariedade-as-vitimas-das-chuvas-no-litoral-norte-de-sao-paulo.html
Joven Pan,Sobe para 13 o número de mortos em decorrência do ciclone que atingiu o Rio Grande do Sul,"Pequena cidade gaúcha de Caraá, de apenas 8 mil habitantes, confirmou duas novas vítimas e também concentra as quatro pessoas que ainda estão desaparecidas",2023-06-18 13:02:07,https://jovempan.com.br/noticias/brasil/sobe-para-13-o-numero-de-mortos-em-decorrencia-do-ciclone-que-atingiu-o-rio-grande-do-sul.html
Joven Pan,Ventos de 90 km/h e granizo: ciclone extratropical ameaça novos estados,"Fenômeno climático, que atualmente se encontra na altura do Rio Grande do Sul, já causou estragos significativos na região",2025-12-09 10:02:00,https://jovempan.com.br/programas/jornal-da-manha/ventos-de-90-km-h-e-granizo-ciclone-extratropical-ameaca-novos-estados.html
Joven Pan,Chuvas em Alagoas deixam seis mortos e afetam mais de 56 mil pessoas,"Governo de Alagoas já decretou situação de emergência em 51 municípios do Estado, entre eles Barra de São Miguel e Maceió; são 8.830 desabrigados e 47.651 desalojados",2022-07-04 15:00:01,https://jovempan.com.br/noticias/brasil/chuvas-em-alagoas-deixam-seis-mortos-e-afetam-mais-de-56-mil-pessoas.html
Joven Pan,Queimadas no Rio de Janeiro atingem maior número desde 2017,"Somente em setembro, foram identificados 55 incêndios florestais",2024-09-10 23:00:07,https://jovempan.com.br/noticias/brasil/queimadas-no-rio-de-janeiro-atingem-maior-numero-desde-2017.html
Joven Pan,STF suspende prazos processuais no Rio Grande do Sul devido às enchentes,Medida visa assegurar que as partes envolvidas tenham tempo hábil para se reorganizarem diante da situação de emergência vivenciada no Estado,2024-05-05 07:03:09,https://jovempan.com.br/noticias/brasil/stf-suspende-prazos-processuais-no-rio-grande-do-sul-devido-as-enchentes.html
Joven Pan,Chuvas voltam a causar inundações na Bahia; governador cria base de apoio em Ilhéus,"Desde o mês de novembro, Superintendência de Proteção e Defesa Civil do Estado registra 4.185 desabrigados, 11.260 desalojados, 286 feridos e 17 mortes",2021-12-25 16:01:04,https://jovempan.com.br/noticias/brasil/chuvas-voltam-a-causar-inundacoes-na-bahia-governador-cria-base-de-apoio-em-ilheus.html
Joven Pan,Chuva deixa mais de 13 mil pessoas desalojadas em 53 municípios na Bahia,"Outros Estados brasileiros estão em alertas: Espírito Santo, Paraná e São Paulo",2022-12-07 00:05:01,https://jovempan.com.br/noticias/brasil/chuva-deixa-mais-de-13-mil-pessoas-desalojadas-em-53-municipios-na-bahia.html
Joven Pan,Cláudio Castro critica falta de apoio federal após chuvas em Angra dos Reis,"Governador do Rio de Janeiro lembrou que o apoio do governo federal foi insuficiente após as chuvas devastadoras que atingiram Petrópolis em 2022, resultando na morte de mais de 200 pessoas",2025-04-05 22:04:02,https://jovempan.com.br/noticias/brasil/claudio-castro-critica-falta-de-apoio-federal-apos-chuvas-em-angra-dos-reis.html
Joven Pan,São Paulo segue em atenção para queimadas; reservatórios estão em alerta,"Período crítico permanece até quarta-feira (8); combinação de baixa umidade e ventos constantes também favorece a propagação do fogo no Vale do Paraíba, na região Metropolitana de SP e no litoral sul",2025-10-06 06:03:08,https://jovempan.com.br/noticias/brasil/sao-paulo-segue-em-atencao-para-queimadas-reservatorios-estao-em-alerta.html
G1,"Após enchente, nível da água começa a voltar ao normal em Santo Amaro","Após enchente, nível da água começa a voltar ao normal em Santo Amaro - notícias em Bahia&nbsp;&nbsp;G1",2015-04-11 07:00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxNWTFKVjBOVkhRRzZ4em5UYTNWRnY5TEtFZVJYY0lLcGdKblpDa0NMemF0WDVqRnZCVWpSSEdNeG8wc1BXdlozZnV4VDhWVVZEVVhFN19XOFgtel9SdTg5NWhhTUVlQ05sd2trQzJXMjhvTmJHMllYbUtBbmF2LWI1M3V3MFVJMVFsUnFnTTBXcFIwRXgxcDZNX1ZEdUdvamJKZnVTR015NWozY21QUnhUZzc3MHo?oc=5
Joven Pan,Tempestade deixa mais de 300 pessoas desabrigadas no litoral de São Paulo,"Peruíbe é o município mais atingido, com 56 milímetros de água acumulados em um dia; não foram registradas vítimas",2026-02-24 11:02:02,https://jovempan.com.br/noticias/brasil/chuvas-litoral-sao-paulo.html
G1,Estiagem faz governo decretar estado de emergência em 117 cidades do PI,Estiagem faz governo decretar estado de emergência em 117 cidades do PI&nbsp;&nbsp;G1,2016-07-15 07:00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxNbnlzSjhnbXM3Uk9SYTFNLUYyX0ZVanBEVjRkYTJMY3VvYVY0UWJhcFNhcVR1VldYMXhJUGM0QUN3Z2I3bS1LenJ0Q2dJbkttSjRHVzFDTXRHNDRXX1N1T1F4U2JNRkM3cVU3ZWxuV0hDWDdVVWxjQ01EQXlvZndpNEFDLWhveGxWUVo2Zk5xR1A2Xy1qYktFaC1mYlo2S1FyTjYwRHdVeGhwYWgtSS1tNWVydkJrLWNfOGdmWlRWVdIBvgFBVV95cUxQQXBDYkxJUjI2U0dhanBjRHdISnA2NjhwRXk0QjB6Y09pc2pNTlUxaWY2U05PUWhCandkcEJxQlVNQlVvRVhJYkRCT1ZPQ28yQmUtcHEzR09MS1ZHVUZmY1N6M3d5aU1RQnJ0NzBZdkVoUTNYakM2SzRJNE05dXVvSkQxZkJXcmtISXNyQVdtcWplUTV5cTRDTGFuSlJhd0FKUnZ1RzBicmtRaks1OF9HbEx0Q09YNzZlS3VlOFB3?oc=5
Joven Pan,São Paulo deve enfrentar chuvas fortes e possíveis quedas de granizo nesta quinta,Altas temperaturas devem fazer de fevereiro o mês mais quente já registrado na capital paulista; chuvas de verão têm causado transtornos na cidade,2025-02-27 10:03:01,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-deve-enfrentar-chuvas-fortes-e-possiveis-quedas-de-granizo-nesta-quinta.html
Joven Pan,Furacão Helene se intensifica para categoria 4 e atinge a Flórida,"Furacão Helene atinge categoria 4 com ventos de 215 km/h, causando chuvas intensas e cortes de energia na Flórida.",2024-09-26 23:04:02,https://jovempan.com.br/noticias/brasil/furacao-helene-se-intensifica-para-categoria-4-e-atinge-a-florida.html
Joven Pan,Inmet alerta para chuvas intensas no Centro-Oeste e Sudeste do Brasil,"De acordo com o instituto, regiões devem receber mais de 80 milímetros, enquanto no Sul e na parte leste do Nordeste as precipitações devem ser inferiores a 20",2025-01-07 19:00:05,https://jovempan.com.br/noticias/brasil/inmet-alerta-para-chuvas-intensas-no-centro-oeste-e-sudeste-do-brasil.html
Joven Pan,Queimadas deixam 48 cidades paulistas em estado de alerta máximo,"Ao todo, mais de 15 mil pessoas estão envolvidas nos trabalhos de combate às chamas e orientação dos cidadãos para eventuais evacuações",2024-08-26 05:03:04,https://jovempan.com.br/noticias/brasil/queimadas-deixam-48-cidades-paulistas-em-estado-de-alerta-maximo.html
Joven Pan,Cidades no Brasil estão sem chuvas há mais de cem dias,Semana começou com a passagem de uma frente fria sobre áreas das regiões Centro e Sul do Brasil,2024-09-17 08:05:01,https://jovempan.com.br/programas/jornal-da-manha/cidades-no-brasil-estao-sem-chuvas-ha-mais-de-cem-dias.html
Joven Pan,Chuvas na região Sul do país deixam mais de 20 mil pessoas fora de casa,"Desde 15 de novembro, Rio Grande do Sul registrou vendavais, enxurradas, inundações, soterramentos e uma microexplosão; Santa Catarina está em alerta para novos temporais",2023-11-21 11:05:00,https://jovempan.com.br/noticias/brasil/chuvas-na-regiao-sul-do-pais-deixam-mais-de-20-mil-pessoas-fora-de-casa.html
Joven Pan,Papa Francisco envia carta de solidariedade às vitimas de ciclone no RS,Pontífice pede reconstrução rápida e eficaz dos municípios atingidos e concedeu sua bênção apostólica a todos os atingidos pela enchente,2023-09-08 22:03:01,https://jovempan.com.br/noticias/brasil/papa-francisco-envia-carta-de-solidariedade-as-vitimas-de-ciclone-no-rs.html
Joven Pan,Governo do Espírito Santo libera R$ 50 milhões para vítimas das chuvas,"Com 17 mortes confirmadas e milhares de pessoas desalojadas e desabrigadas, a situação nas cidades do sul capixaba é de extrema gravidade",2024-03-24 23:00:04,https://jovempan.com.br/noticias/brasil/governo-do-espirito-santo-libera-r-50-milhoes-para-vitimas-das-chuvas.html
Joven Pan,Chuva em São Paulo provoca transbordamento de córregos e alagamentos,"CGE também colocou os distritos de Sapopemba e Guaianases, ambos na zona leste, com o status de alerta (cor vermelha, a mais grave)",2026-01-16 21:00:03,https://jovempan.com.br/noticias/brasil/chuva-em-sao-paulo-provoca-transbordamento-de-corregos-e-alagamentos.html
Joven Pan,Brasil tem alertas de tempestade e baixa umidade nesta quarta-feira,"Norte e Nordeste estão sob alerta para chuvas intensas até quinta (23), com avisos laranja e amarelo do Inmet",2026-04-22 12:00:00,https://jovempan.com.br/noticias/brasil/brasil-tem-alertas-de-tempestade-e-baixa-umidade-nesta-quarta-feira.html
G1,Jovem que foi 'herói' em enchente fica tetraplégico e sonha em voltar a dirigir,Jovem que foi 'herói' em enchente fica tetraplégico e sonha em voltar a dirigir&nbsp;&nbsp;G1,2014-09-20 07:00:00,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQcWdZdVFhVUpLcWt5QjdfVjlpcThTNXhxZUlBM1A3Y2Vfcm1Mb3pYQmFsVE1fOWhsRi14UHlON05SSVNfemhUdEhHcFdLTnNmczc3d2tjdDYwTlhwTC1Hd29ObzdBVFhsc0o4SFFVcy1reE9GY05oLU1PdEVDMktqQVN3ZGNaVENVTHdYa2F3QWxpRGxjX3pCZEprMVNTa1RBa24yYjRCOHRBZm43OGF4Q2JsaUlEVU9oLTY3cE54TXdFT05OOFJnTHFKU3FPZkhzOUFSbjFOODFrYmJKQWxWVDljVlAzSmZYamRSSlhn?oc=5
Joven Pan,Ciclone extratropical na Argentina pode levar ventos fortes e mais chuvas ao Rio Grande do Sul,"Chegada do ciclone também deve causar queda acentuada nas temperaturas, o que pode dificultar as buscas por desaparecidos e as ações de resgate",2024-05-08 08:02:09,https://jovempan.com.br/noticias/brasil/ciclone-extratropical-traz-ventos-fortes-e-mais-chuvas-ao-rio-grande-do-sul.html
Joven Pan,Tempestade no Rio Grande do Sul afeta mais de 16 mil pessoas e provoca situação de emergência,"Defesa Civil local informou que, até o momento, 260 indivíduos foram forçados a deixar suas residências, sendo 111 desabrigados e 149 desalojados",2024-09-26 23:00:01,https://jovempan.com.br/noticias/brasil/tempestade-no-rio-grande-do-sul-afeta-mais-de-16-mil-pessoas-e-provoca-situacao-de-emergencia.html
Joven Pan,Chuvas intensas causam alagamentos e deslizamentos em São Paulo,"No Guarujá, a precipitação foi alarmante, com cerca de 191 milímetros de chuva em apenas seis horas, superando a média mensal de 190,7 mm",2025-04-20 12:04:00,https://jovempan.com.br/noticias/brasil/chuvas-intensas-causam-alagamentos-e-deslizamentos-em-sao-paulo.html
Joven Pan,Tarcísio de Freitas libera R$ 11 milhões para cidades afetadas por chuvas em SP,Convênios foram assinados entre a Defesa Civil e as prefeituras que já formalizaram a situação de emergência,2023-01-11 10:03:06,https://jovempan.com.br/programas/jornal-da-manha/tarcisio-de-freitas-libera-r-11-milhoes-para-cidades-afetadas-por-chuvas-em-sp.html
Joven Pan,"Alagamento interrompe parte da linha 7-Rubi, da CPTM",Trens da linha 8-Diamante e a linha 9-Esmeralda também apresentam maior intervalo por conta de ações de manutenção pré-programadas,2025-03-23 18:05:00,https://jovempan.com.br/noticias/brasil/alagamento-interrompe-parte-da-linha-7-rubi-da-cptm-neste-domingo.html
Joven Pan,"Chuvas fortes causam transbordamento de córregos, alagamentos e interrupção de serviços de transporte em São Paulo","Bairro Vila Prudente, na Zona Leste da cidade, enfrenta o cenário mais crítico com quatro pontos intransitáveis; expectativa é de que o temporal continue até terça-feira, 29",2022-11-28 15:01:08,https://jovempan.com.br/noticias/brasil/chuvas-fortes-causam-transbordamento-de-corregos-alagamentos-e-interrupcao-dos-servicos-de-transporte-em-sao-paulo.html
Joven Pan,Sobe para 24 o número de mortos pelas chuvas no Estado de São Paulo,Defesa Civil confirmou mais três mortes em Franco da Rocha; corpos ainda estão sendo extraídos dos escombros pelas equipes de resgate,2022-01-31 17:00:02,https://jovempan.com.br/noticias/brasil/sobe-para-24-o-numero-de-mortos-pelas-chuvas-no-estado-de-sao-paulo.html
Joven Pan,Inmet emite alerta amarelo para chuvas intensas no Brasil,"De acordo com o instituto, as precipitações podem chegar a 50 mm/dia e os ventos podem atingir velocidade de até 60 km/h",2024-11-02 10:02:03,https://jovempan.com.br/noticias/brasil/inmet-emite-alerta-amarelo-para-chuvas-intensas-no-brasil.html
Joven Pan,Novos deslizamentos em São Sebastião provocam três pontos de interdição na rodovia Rio-Santos,"Previsão do Corpo de Bombeiros é de que o fluxo de veículos seja retomado ainda nesta terça, com trabalhos de desobstrução realizados desde a madrugada",2023-02-28 07:02:07,https://jovempan.com.br/noticias/brasil/novos-deslizamentos-em-sao-sebastiao-provocam-tres-pontos-de-interdicao-na-rodovia-rio-santos.html
Joven Pan,Há 92% de chance de chuva na véspera de ano-novo em SP,"De acordo com previsão do Climatempo, sistema meteorológico será marcado por alta nebulosidade nos próximos dias; são esperados acumulados de precipitações superiores a 100 milímetros, podendo chegar a até 150 em algumas regiões",2024-12-29 07:04:00,https://jovempan.com.br/noticias/brasil/ha-92-de-chance-de-chuva-na-vespera-de-ano-novo-em-sp.html
G1,Pastor que diz que Deus pune gays com desastres naturais tem casa destruída por inundação,Pastor que diz que Deus pune gays com desastres naturais tem casa destruída por inundação&nbsp;&nbsp;G1,2016-08-19 07:00:00,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPdGRWQlZnQlVBRFA4VklPVExpMHg1QVE4TjF0eHB5SGdXcGt1Q01mVW1nNlBEcXVYeTVuQ3Z3SzRGdktTU2RyOTZwZjJXN2JXMUp6dUtYQmxoOFhkYUo2b2FkSGU5NjNzV3BUYzg2NHlIMkc4ZldWY3lHQjMySFZfZ050R3dPakZmdlU3UVFGQldVaFMtY2pDLUdIcFNzNExwNHlVeFpQSTgxTmRIaXRiYlV5bGdqc0tRZEgycVp1bEwxV2prOXk1M1Y2Z0FSU2lUZTlZ0gHSAUFVX3lxTE9iaDZxaFVHTWozX0o1Vi13QUxjM2ljclc1STlFSFBRRTB3dF9LTDlJU3lNeFM1TGpCdVZ1aXNvdHh0dlg1dWYwYWRubkxna2JMRkg4UU9nYmRyUjZMN3l3TEFRRWctYTgxX2EyV0ZxQnJwQVFla19sQmhLUTcxc2RHZ2xQS1dEX0JpNkM4NjhaRGtwZXhGQTgybVVNTnB3WlEtZy1LeUtlTHhIdEg0Q3FETm02S3hIc1ctLXhYQ0owSXptTEJrQjRudk1RbFdSc1VzUQ?oc=5
Joven Pan,"Enchentes devem deixar 46,7 milhões de toneladas de entulho no Rio Grande do Sul","Estimativa da UFRGS, em parceria com a empresa Mox Debris, aponta que mais de 44% dos imóveis no Estado sofreram impactos dos alagamentos",2024-05-24 10:03:01,https://jovempan.com.br/programas/jornal-da-manha/enchentes-devem-deixar-467-milhoes-de-toneladas-de-entulho-no-rio-grande-do-sul.html
Joven Pan,Sobe para 91 o número de mortos por causa das chuvas em Pernambuco,Outras 26 pessoas continuam desaparecidas e 6 mil estão desabrigadas; previsão é de que precipitações continuem com intensidade moderada até a próxima sexta-feira,2022-05-30 12:00:01,https://jovempan.com.br/noticias/brasil/sobe-para-91-o-numero-de-mortos-por-causa-das-chuvas-em-pernambuco.html
Joven Pan,Capital tem estado de atenção para alagamentos e mais de 59 mil imóveis sem luz,"Defesa Civil emitiu um alerta de estado de atenção para alagamentos em todas as regiões da capital, que vigorou entre 17h04 e 19h07",2025-01-16 22:04:06,https://jovempan.com.br/noticias/brasil/chuvas-deixam-sao-paulo-alagada-e-deixa-mais-de-39-mil-residencias-sem-energia.html
Folha de S.Paulo,Catástrofe: Chuvas deixam 12 mortos e 87 mil desabrigados na Argentina,Catástrofe: Chuvas deixam 12 mortos e 87 mil desabrigados na Argentina - 25/04/98&nbsp;&nbsp;Folha de S.Paulo,2018-06-08 01:57:00,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBRY25NSng3d0lzOV93VlRCZzNjYWJfRTRWWjF2OFJ3dXoyNnhYam1zS3d2cTBpQWQ2YW1EM1dxNlI3a0N6VkZVb3pTQ3pQRTNOejc4Ujg4emxJRWtyMmw5Mmo4aVo?oc=5
Joven Pan,Chuvas intensas deixam moradores ilhados em Ubatuba,"Cidade registrou um total de 160 milímetros de precipitação nas últimas 24 horas, sendo 138 milímetros apenas nas últimas 12 horas, o que levou a Defesa Civil a emitir um alerta de severidade",2025-04-05 19:03:01,https://jovempan.com.br/noticias/brasil/chuvas-intensas-deixam-moradores-ilhados-em-ubatuba.html
Joven Pan,"Mais de 80% das cidades brasileiras sofreram desastres causados por chuvas nos últimos quatro anos, revela relatório","De acordo com Aliança Brasileira pela Cultura Oceânica, número de inundações, marés altas e deslizamentos de terra após episódios de precipitações intensas passou de 2.335 para 7.539 entre 2020 e o fim de 2023",2025-07-02 07:03:02,https://jovempan.com.br/noticias/brasil/mais-de-80-das-cidades-brasileiras-sofreram-desastres-causados-por-chuvas-nos-ultimos-quatro-anos-revela-relatorio.html
Joven Pan,Rio de Janeiro registra aumento de 66% de chuva em relação à média de fevereiro,"Entre os dias 1º e 22, o Alerta Rio, órgão de meteorologia da prefeitura da capital fluminense, registrou 200mm na cidade, o que corresponde a 200 litros por metro quadrado",2023-02-23 11:05:03,https://jovempan.com.br/programas/jornal-da-manha/rio-de-janeiro-registra-aumento-de-66-de-chuva-em-relacao-a-media-de-fevereiro.html
Joven Pan,Crise hídrica atinge cidades do interior paulista com mais de 150 dias sem chuvas,"São José do Rio Preto, por exemplo, desde 12 de abril não registrou precipitações relevantes, e entre 1º de janeiro e 11 de outubro, a quantidade de precipitação acumulada foi de apenas 635,5 mm",2024-09-11 20:05:07,https://jovempan.com.br/noticias/brasil/crise-hidrica-atinge-cidades-do-interior-paulista-com-mais-de-150-dias-sem-chuvas.html
Joven Pan,São Paulo usou apenas 4% da verba anual para combate a enchentes e alagamentos até agora,Somente R$ 23 milhões dos quase R$ 573 milhões empenhados foram usados até o momento,2023-03-26 09:01:00,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-usou-apenas-4-da-verba-para-combate-a-enchentes-e-alagamentos-em-2023-ate-agora.html
Joven Pan,Chuvas em São Paulo deixam duas pessoas mortas; menino de seis anos foi levado pela enxurrada,"Capital paulista recebeu alerta para temporais nos próximos dias, com possibilidade de raios e intensas rajadas de vento",2024-01-13 20:03:02,https://jovempan.com.br/noticias/brasil/chuvas-em-sao-paulo-deixam-duas-pessoas-mortas-menino-de-seis-anos-foi-levado-pela-enxurrada.html
G1,"Após 7 meses da morte de jovem queimada, polícia indica suspeito","Após 7 meses da morte de jovem queimada, polícia indica suspeito&nbsp;&nbsp;G1",2016-05-07 07:00:00,https://news.google.com/rss/articles/CBMixAFBVV95cUxQU0QwSjRaWk96YV9JTTVNUVVmTDVrX1VCcEM1R0xsNmk4eXpwaDRRY1lSdXV3NUFrQ1AtNWVpdW8yNVBvRXFVZHZzQkdqVVpsczZHZDdZQ0l3RVJfeVpTUEhwRThEX0VNQVBZOUduRDBfQ2dGT2xQbDFXNk5ocnVraWVNbHluWGczVEwweWllaG1mZXhRU04wSE5udTlyZ2tUdzBZUDR6SHV0X1M2Q0NmODhhMU1KWjRZNDlsZnJlaE9LWU5S0gHDAUFVX3lxTE13NGd6WUZXa1pEajhHR0tzUDF0dlVXZkItVDRCNjlKa19PS2oxNTdudkp1Umx1OW43ZEdjRTdYMTdYZFE5OEpJSzdyVjhWYzNvOEw1RWFydFNMd2FrS1d0T25KSm5vS1MteUV2NVUtVFNVWjB3bF9kU1ZuN0ZrZmpUS3lQencwbnRTMU8zNmMxSnZNWkloTXV6M1lSZ2ltSE5WdS1lZjVRSjUyaE9HRTdHY0lRc003X0xZV0NxZW9Nb2hFdw?oc=5
G1,Ponte de madeira na BR-367 é queimada entre Almenara e Jacinto,Ponte de madeira na BR-367 é queimada entre Almenara e Jacinto&nbsp;&nbsp;G1,2016-03-25 07:00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxOa2xrQ2tpbnBPdXU3Wmk0NDZrMDhSZWZ2M0xmcHlmSG5BUk5ycHNETTN6b3FUdzI5ZXYtVVBKaUd0dXNIeEtyRm1KMWlVaTVqeU51WE91TTRqQ3cxYm1HX0c2WU9kYXdUZHFGcF83TjlqUWZzZmJfcnRtZ1RYd0EtYUdnMXdFcFY5RTM3UXBFTnRzU1R1a1Z1ZHg2ZURlVnZ1VjJMdU5tcC1lcm45TW1QbEp2V19vVEHSAbYBQVVfeXFMUHNBbzJheXRZVTNzV3JoUUkwbElUSDA2bzZVTlJFN3pWTElEdEo3alJ0aUNMUGhzUzFzaTR0dHN5YWhHZXdqelJ1OE5obG5jaUFjQzJncnY4YmhON3ZDOEFvbGNlbHVpVUlqSGpjRlpRWDVCdlJkVTMxaTdNcEpDeUdJSU1RNmlHVVRRd1pjSXM5SEQ2dHdoUEpoZ0ZWay1NeDVjWlBqYzVSQWF4TkVEMGhRVXA2VXc?oc=5
Joven Pan,Rodovia dos Tamoios é interditada após chuvas intensas,Autoridades tomaram medidas preventivas após o volume de precipitação superar 100 milímetros em um período de 72 horas; trânsito flui em operação comboio,2025-04-05 13:04:08,https://jovempan.com.br/noticias/brasil/rodovia-dos-tamoios-e-interditada-apos-chuvas-intensas.html
Joven Pan,Chuvas em Minas Gerais: Sobe para 64 número de mortos,"Temporais que atingiram Juiz de Fora, Ubá e outros municípios da Zona da Mata também deixaram desaparecidos e centenas de pessoas foram resgatadas na região",2026-02-26 09:04:00,https://jovempan.com.br/noticias/brasil/chuvas-minas-gerais-numero-de-mortos.html
